PRODUCT_ID	ITEM_NO	COMPANY_CODE	UPC_CODE	SUB_UPC_CODE	PRODUCT_GROUP_CODE	PRODUCT_CAT_CODE	FINANCIAL_CAT_CODE	PRODUCT_DESC	SHELF_LIFE_DAY_1	SHELF_LIFE_DAY_2	SHELF_LIFE_DAY_3	SHELF_LIFE_DAY_4	SHELF_LIFE_DAY_5	SHELF_LIFE_DAY_6	SHELF_LIFE_DAY_7	FORECAST_TYPE	RETURNS_ALLOWED_IND	SPREAD_GROUP	SALES_ALLOWED_IND	FRESH_RETURNS_ALLOWED_IND	DEX_COUNTRY_CODE	DEX_PRODUCT_TYPE	PACK_SIZE_QTY	LONG_DESCRIPTION	NO_DNL_DATE
00004933,0006812,71330,02812,00,1235,1050,1000,FH NE HOTS 8P12Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH NE HOTS 8P12Z,NULL
00004946,0008740,71330,02912,00,1262,1050,1000,PB 6"SAUSAGE 6PK,06,07,07,06,07,07,07,V,Y,0000075,Y, ,0,0,0,PB 6"SAUSAGE 6PK,NULL
00004950,0000954,71330,02920,00,1262,1050,1000,PB IND SD SAND12,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,PB IND SD SAND12,NULL
00004954,0000962,71330,02922,00,1245,1050,1000,JUMB N ENG 8P,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,JUMB N ENG 8P,NULL
00004976,0006322,71330,03238,00,1262,1050,1000,PB ENG MUF 12P24,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,PB ENG MUF 12P24,NULL
00004979,0008422,71330,03251,00,1235,1050,1000,FH HOTS 8P12Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH HOTS 8P12Z,NULL
00004983,0000968,71330,03294,00,1262,1050,1000,PB LG SAND PL 12,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,PB LG SAND PL 12,NULL
00005012,0000027,71330,60027,00,1205,1050,1000,FREI FRENCH TOAS,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FREI FRENCH TOAS,NULL
00005019,0008334,71330,60043,00,1225,1050,1000,FH HRTY 100%WW24,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH HRTY 100%WW24,NULL
00005024,0000102,71330,60102,00,1262,1050,1000,FH MICHIGAN 8P11,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH MICHIGAN 8P11,NULL
