STORE_DELIVERY_DATE	PRODUCT_ID	ITEM_NO	FRESH_INV_QTY	SALE_STALE_INV_QTY	NON_SALE_INV_QTY	LOAD_QTY	LOAD_ADJ_QTY	CLAIMS_ADJ_QTY	INV_FRESH_ADJ_QTY	INV_SALE_STALE_ADJ_QTY	INV_NON_SALE_ADJ_QTY	BUYBACKS_QTY	STORE_RETURNS_QTY	DEPOT_FRESH_RETURNS_QTY	DEPOT_SALE_STALE_RETURNS_QTY	DEPOT_NON_SALE_RETURNS_QTY	SOLD_QTY	INV_OVER_ADJ_QTY	INV_SHORT_ADJ_QTY	INV_DAMAGED_ADJ_QTY	INV_XFERIN_ADJ_QTY	INV_XFEROUT_ADJ_QTY	INV_SAMPLE_ADJ_QTY	INV_INSP_ADJ_QTY	PRODUCT_DESC	COMPANY_CODE	UPC_CODE	SUB_UPC_CODE	CLAIMS_OVER_QTY	CLAIMS_SHORT_QTY	CLAIMS_DAMAGED_QTY	PRODUCT_GROUP_CODE	PRODUCT_CAT_CODE	FINANCIAL_CAT_CODE	SALE_STALE_LOAD_ADJUST_QTY	NON_SALE_STORE_RETURNS_QTY	SALE_STALE_SOLD_QTY	INV_SALE_STALE_XFERIN_ADJ_QTY
2017-03-03 00:00:00.000,00016942,0007288,80,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EM ORIG W/WG6P12,48121,18411,00,0,0,0,4500,4100,1000,0,0,0,0
2017-03-03 00:00:00.000,00020427,0007463,120,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EM HNY WHEAT6P12,48121,18104,00,0,0,0,4520,4100,1000,0,0,0,0
2017-03-03 00:00:00.000,00020914,0007584,32,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BGLTHIN PLN 8P13,48121,13545,01,0,0,0,4550,4100,1000,0,0,0,0
2017-03-03 00:00:00.000,00020915,0007585,31,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BGL THIN WW 8P13,48121,13546,01,0,0,0,4550,4100,1000,0,0,0,0
2017-03-03 00:00:00.000,00020916,0007588,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BGL THIN EVY8P13,48121,13547,01,0,0,0,4550,4100,1000,0,0,0,0
2017-03-03 00:00:00.000,00021514,0007743,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BAG THIN CRN8P13,48121,13541,00,0,0,0,4550,4100,1000,0,0,0,0
2017-03-03 00:00:00.000,00022216,0008818,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EM CORN 6P 13Z,48121,27642,00,0,0,0,4520,4100,1000,0,0,0,0
2017-03-03 00:00:00.000,00027369,0002936,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CORN BGL 6P20Z,48121,22612,00,0,0,0,4545,4100,1000,0,0,0,0
2017-03-03 00:00:00.000,00028339,0003759,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINI BGL PLN 10P,48121,21657,03,0,0,0,4555,4100,1000,0,0,0,0
2017-03-03 00:00:00.000,00028348,0003761,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MINI BGL WG 10P,48121,21683,03,0,0,0,4555,4100,1000,0,0,0,0
2017-03-03 00:00:00.000,00032628,0001089,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EM MPL FR TST 6P,48121,22100,04,0,0,0,4520,4100,1000,0,0,0,0
